# name              ra_Deg       dec_Deg      OBS_ID         redshift   nh_gal   SUBMODE           FILTER   radius_arcmin   counts   exposure      count_rate     
  NGC5506           213.31205    -3.207577    0201830401     0.00618    0.0408   PrimePartialW2    Medium   0.94272         332.0    19077.44922   0.01740274584  
  NGC5506           213.31205    -3.207577    0201830501     0.00618    0.0408   PrimePartialW2    Medium   1.0722          432.0    19969.50977   0.02163297973  
  NGC5506           213.31205    -3.207577    0554170101     0.00618    0.0408   PrimePartialW2    Thin1    0.981889        2085.0   63740.12109   0.03271095135  
  NGC5506           213.31205    -3.207577    0554170201     0.00618    0.0408   PrimePartialW2    Thin1    0.945692        2035.0   82738.15625   0.02459566532  
  NGC5506           213.31205    -3.207577    0761220101     0.00618    0.0408   PrimePartialW2    Thin1    1.02172         95.0     4370.174805   0.02173826088  
  NGC5548           214.498058   25.13679     0089960301     0.01717    0.0155   PrimePartialW2    Medium   1.06755         1407.0   72503.64844   0.01940591998  
  NGC5548           214.498058   25.13679     0089960401     0.01717    0.0155   PrimePartialW2    Medium   0.959153        380.0    27842.28906   0.0136483031   
  NGC5548           214.498058   25.13679     0109960101     0.01717    0.0155   PrimeFullWindow   Medium   0.972646        414.0    23034.86914   0.01797275242  
  NGC5548           214.498058   25.13679     0720110301     0.01717    0.0155   PrimePartialW2    Thin1    0.95621         811.0    50146.64062   0.01617256889  
  NGC5548           214.498058   25.13679     0720110401     0.01717    0.0155   PrimePartialW2    Thin1    1.02503         825.0    54316.78125   0.01518867615  
  NGC5548           214.498058   25.13679     0720110501     0.01717    0.0155   PrimePartialW2    Thin1    0.999513        730.0    55105.35938   0.01324735032  
  NGC5548           214.498058   25.13679     0720110601     0.01717    0.0155   PrimePartialW2    Thin1    1.00109         770.0    53678.87891   0.01434456188  
  NGC5548           214.498058   25.13679     0720110701     0.01717    0.0155   PrimePartialW2    Thin1    1.04139         761.0    55123.12109   0.01380545921  
  NGC5548           214.498058   25.13679     0720110801     0.01717    0.0155   PrimePartialW2    Thin1    1.05326         919.0    54609.32031   0.01682862916  
  NGC5548           214.498058   25.13679     0720110901     0.01717    0.0155   PrimePartialW2    Thin1    0.995557        725.0    54609.89062   0.01327598337  
  NGC5548           214.498058   25.13679     0720111001     0.01717    0.0155   PrimePartialW2    Thin1    0.970392        680.0    54097.69922   0.01256985066  
  NGC5548           214.498058   25.13679     0720111101     0.01717    0.0155   PrimePartialW2    Thin1    1.00406         34.0     1872.489014   0.01815764993  
  NGC5548           214.498058   25.13679     0720111201     0.01717    0.0155   PrimePartialW2    Thin1    1.11123         779.0    54835.69922   0.01420607398  
  NGC5548           214.498058   25.13679     0720111301     0.01717    0.0155   PrimePartialW2    Thin1    0.976442        766.0    48519.66016   0.01578741478  
  NGC5548           214.498058   25.13679     0720111401     0.01717    0.0155   PrimePartialW2    Thin1    1.03761         723.0    53969.78906   0.01339638365  
  NGC5548           214.498058   25.13679     0720111501     0.01717    0.0155   PrimePartialW2    Thin1    1.07175         1239.0   54037.10938   0.02292868761  
  NGC5548           214.498058   25.13679     0720111601     0.01717    0.0155   PrimePartialW2    Thin1    1.029           1006.0   54931.23828   0.01831380525  
  NGC5548           214.498058   25.13679     0771000101     0.01717    0.0155   PrimePartialW2    Thin1    1.11111         789.0    32280.0293    0.024442357    
  NGC5548           214.498058   25.13679     0771000201     0.01717    0.0155   PrimePartialW2    Thin1    1.11111         500.0    32227.75      0.01551457983  
  NGC6860           302.195375   -61.100194   0552170301     0.01488    0.0315   PrimeFullWindow   Thin1    1.33333         2816.0   76419.10156   0.03684942563  
  NGC7314           338.942462   -26.050466   0111790101     0.00476    0.015    PrimeFullWindow   Medium   0.905747        869.0    39860.98828   0.02180076404  
  NGC7314           338.942462   -26.050466   0311190101     0.00476    0.015    PrimeFullWindow   Thin1    1.33333         2170.0   82653.40625   0.02625421139  
  NGC7314           338.942462   -26.050466   0725200101     0.00476    0.015    PrimeFullWindow   Medium   0.957499        2939.0   105968.5      0.027734657    
  NGC7314           338.942462   -26.050466   0725200301     0.00476    0.015    PrimeFullWindow   Medium   0.835186        1980.0   128290.3984   0.0154337349   
  NGC7314           338.942462   -26.050466   0790650101     0.00476    0.015    PrimePartialW3    Thin1    1.06018         1193.0   61111.10938   0.01952181874  
  NGC7469           345.815095   8.873997     0112170101     0.01632    0.0445   PrimeFullWindow   Medium   0.92559         277.0    17792.65039   0.01556822586  
  NGC7469           345.815095   8.873997     0112170301     0.01632    0.0445   PrimeFullWindow   Medium   1.08679         346.0    23244.2207    0.01488542053  
  NGC7469           345.815095   8.873997     0760350201     0.01632    0.0445   PrimePartialW2    Thin1    1.11111         1576.0   75017.1875    0.02100851888  
  NGC7469           345.815095   8.873997     0760350301     0.01632    0.0445   PrimePartialW2    Thin1    1.11111         1230.0   84390.32031   0.01457513131  
  NGC7469           345.815095   8.873997     0760350401     0.01632    0.0445   PrimePartialW2    Thin1    1.11111         71.0     3542.052979   0.0200448724   
  NGC7469           345.815095   8.873997     0760350501     0.01632    0.0445   PrimePartialW2    Thin1    1.11111         1242.0   78839.59375   0.01575350583  
  NGC7469           345.815095   8.873997     0760350601     0.01632    0.0445   PrimePartialW2    Thin1    1.11111         1426.0   64439.46094   0.02212929747  
  NGC7469           345.815095   8.873997     0760350701     0.01632    0.0445   PrimePartialW2    Thin1    1.11111         1279.0   50357.42188   0.02539844083  
  NGC7469           345.815095   8.873997     0760350801     0.01632    0.0445   PrimePartialW2    Thin1    1.11111         1729.0   84423.03125   0.02048019331  
  PG1211+143        183.573625   14.053639    0112610101     0.0809     0.0274   PrimePartialW2    Medium   1.33333         853.0    54350.21875   0.01569450905  
  PG1211+143        183.573625   14.053639    0208020101     0.0809     0.0274   PrimePartialW3    Thin1    1.33333         936.0    41827.0       0.02237788988  
  PG1211+143        183.573625   14.053639    0502050101     0.0809     0.0274   PrimePartialW3    Thin1    1.33333         1013.0   50079.35938   0.02022789454  
  PG1211+143        183.573625   14.053639    0502050201     0.0809     0.0274   PrimePartialW3    Thin1    1.33333         790.0    36567.69922   0.02160376553  
  PG1211+143        183.573625   14.053639    0745110101     0.0809     0.0274   PrimePartialW2    Medium   1.33333         1099.0   84753.79688   0.01296697069  
  PG1211+143        183.573625   14.053639    0745110201     0.0809     0.0274   PrimePartialW2    Medium   1.33333         1389.0   101004.7969   0.01375182212  
  PG1211+143        183.573625   14.053639    0745110301     0.0809     0.0274   PrimePartialW2    Medium   1.33333         1432.0   90586.53125   0.01580808957  
  PG1211+143        183.573625   14.053639    0745110401     0.0809     0.0274   PrimePartialW2    Medium   1.33333         1245.0   94589.84375   0.01316208961  
  PG1211+143        183.573625   14.053639    0745110501     0.0809     0.0274   PrimePartialW2    Medium   1.33333         706.0    56152.26172   0.0125729575   
  PG1211+143        183.573625   14.053639    0745110601     0.0809     0.0274   PrimePartialW2    Medium   1.33333         1161.0   93075.63281   0.01247372663  
  PG1211+143        183.573625   14.053639    0745110701     0.0809     0.0274   PrimePartialW2    Medium   1.33333         1164.0   96461.89062   0.01206694159  
  PG1244+026        191.646866   2.369108     0675320101     0.04818    0.0187   PrimePartialW2    Thin1    0.925926        2357.0   121961.0      0.01932585007  
  PG1244+026        191.646866   2.369108     0744440101     0.04818    0.0187   PrimePartialW2    Thin1    0.971014        2376.0   108135.5      0.02197243273  
  PG1244+026        191.646866   2.369108     0744440201     0.04818    0.0187   PrimePartialW2    Thin1    0.958844        1178.0   29372.5       0.0401055409   
  PG1244+026        191.646866   2.369108     0744440301     0.04818    0.0187   PrimePartialW2    Thin1    0.95519         2182.0   48504.28125   0.04498571969  
  PG1244+026        191.646866   2.369108     0744440401     0.04818    0.0187   PrimePartialW2    Thin1    1.03248         2538.0   103496.8984   0.02452247399  
  PG1244+026        191.646866   2.369108     0744440501     0.04818    0.0187   PrimePartialW2    Thin1    1.00295         2173.0   112000.7031   0.01940166391  
  PKS0558-504       89.947417    -50.447889   0117500201     0.1372     0.0337   PrimePartialW2    Medium   1.46877         503.0    9395.644531   0.05353544382  
  PKS0558-504       89.947417    -50.447889   0117710701     0.1372     0.0337   PrimePartialW2    Thin2    1.33333         118.0    2450.373047   0.04815593289  
  PKS0558-504       89.947417    -50.447889   0119100301     0.1372     0.0337   PrimePartialW2    Medium   1.33333         171.0    11470.48047   0.01490783237  
  PKS0558-504       89.947417    -50.447889   0120300801     0.1372     0.0337   PrimeFullWindow   Thin1    0.881329        114.0    4125.797852   0.02763101928  
  PKS0558-504       89.947417    -50.447889   0125110101_1   0.1372     0.0337   PrimePartialW3    Medium   1.04167         131.0    5729.184082   0.02286538504  
  PKS0558-504       89.947417    -50.447889   0129360201     0.1372     0.0337   PrimePartialW3    Thin1    0.892699        75.0     7822.981934   0.009587137058 
  PKS0558-504       89.947417    -50.447889   0137550201     0.1372     0.0337   PrimeFullWindow   Medium   1.33333         215.0    13958.42969   0.01540287875  
  PKS0558-504       89.947417    -50.447889   0137550601     0.1372     0.0337   PrimeFullWindow   Medium   1.33333         45.0     1362.843018   0.03301921015  
  REJ1034+396       158.660829   39.641158    0109070101     0.04244    0.0131   PrimePartialW3    Thin1    1.33333         644.0    13066.80957   0.04928517528  
  REJ1034+396       158.660829   39.641158    0506440101     0.04244    0.0131   PrimeFullWindow   Thin1    1.33333         2007.0   88474.47656   0.02268450832  
  REJ1034+396       158.660829   39.641158    0561580201     0.04244    0.0131   PrimePartialW2    Thin1    0.936841        1473.0   59179.75      0.02489027074  
  REJ1034+396       158.660829   39.641158    0655310101     0.04244    0.0131   PrimePartialW2    Thin1    0.953535        585.0    25118.63086   0.02328948593  
  REJ1034+396       158.660829   39.641158    0655310201     0.04244    0.0131   PrimePartialW2    Thin1    0.865068        844.0    39046.21094   0.02161541363  
  REJ1034+396       158.660829   39.641158    0675440101     0.04244    0.0131   PrimePartialW2    Thin1    0.952928        551.0    22939.90039   0.02401928477  
  REJ1034+396       158.660829   39.641158    0675440301     0.04244    0.0131   PrimePartialW2    Thin1    0.939286        385.0    20317.11914   0.01894953696  
  RXJ0136.9-3510    24.226667    -35.164444   0303340101     0.28903    0.0208   PrimeFullWindow   Thin1    1.33333         990.0    49886.82812   0.01984491773  
  SWIFTJ2127.4+5654 321.937292   56.944361    0601741901     0.0144     0.765    PrimeFullWindow   Medium   1.33333         608.0    17026.08008   0.0357099225   
  SWIFTJ2127.4+5654 321.937292   56.944361    0655450101     0.0144     0.765    PrimePartialW2    Thin1    1.11111         2074.0   110510.2031   0.01876749785  
  SWIFTJ2127.4+5654 321.937292   56.944361    0693781701     0.0144     0.765    PrimePartialW2    Medium   1.11111         2070.0   130908.5      0.01581257138  
  SWIFTJ2127.4+5654 321.937292   56.944361    0693781801     0.0144     0.765    PrimePartialW2    Medium   1.11111         2019.0   121899.5      0.01656282429  
  SWIFTJ2127.4+5654 321.937292   56.944361    0693781901     0.0144     0.765    PrimePartialW2    Medium   1.05482         1399.0   70750.42188   0.01977373368  
  1H1934-063        294.387542   -6.218       0550451701     0.0102     0.106    PrimeFullWindow   Medium   0.915896        557.0    16858.49023   0.03303973204  
  1H1934-063        294.387542   -6.218       0761870201     0.0102     0.106    PrimePartialW2    Thin1    1.11111         18.0     296.7155151   0.06066416848  
  NGC2992           146.425211   -14.326382   0147920301     0.00771    0.0487   PrimeFullWindow   Medium   1.33333         380.0    23412.80078   0.01623043751  
  NGC2992           146.425211   -14.326382   0654910301     0.00771    0.0487   PrimePartialW2    Medium   0.895085        1242.0   44390.69922   0.0279788339   
  NGC2992           146.425211   -14.326382   0654910401     0.00771    0.0487   PrimePartialW2    Medium   0.905504        1019.0   59701.17969   0.01706833944  
  NGC2992           146.425211   -14.326382   0654910501     0.00771    0.0487   PrimePartialW2    Medium   1.05096         801.0    50672.60156   0.01580735891  
  NGC2992           146.425211   -14.326382   0654910601     0.00771    0.0487   PrimePartialW2    Medium   0.875364        1393.0   51871.82031   0.02685465811  
  NGC2992           146.425211   -14.326382   0654910701     0.00771    0.0487   PrimePartialW2    Medium   0.984447        976.0    54845.28906   0.01779551201  
  NGC2992           146.425211   -14.326382   0654910801     0.00771    0.0487   PrimePartialW2    Medium   0.880466        959.0    54763.98047   0.01751151015  
  NGC2992           146.425211   -14.326382   0654910901     0.00771    0.0487   PrimePartialW2    Medium   0.906548        987.0    49672.08984   0.01987031355  
  NGC2992           146.425211   -14.326382   0654911001     0.00771    0.0487   PrimePartialW2    Medium   0.991401        1188.0   59230.51953   0.02005722741  
  NGC2992           146.425211   -14.326382   0701780101     0.00771    0.0487   PrimePartialW2    Medium   0.909378        172.0    12907.75      0.01332532781  
